game_id,game_date,table_id,game_duration,final_score_red,final_score_blue,winner,player_id,player_name,player_canonical_name,player_age,player_goals,team_color
G024136,24-05-28,T29,,0,0,,P0467,Maria,Maria Bianchi,,0,Red
G023865,24-08-13,T22,,1,4,Blue,P0779,E. Bernard,Ethan Bernard,21,3,Blue
G018348,24-10-31,T08,,4,3,Red,P0181,Blanc Chris,Chris Blanc,39,0,Blue
G012353,25-03-02,T16,,1,2,Blue,P0432,Ana Richard,Ana Richard,21,2,Blue
G018633,24-10-27,T29,00:07:00,10,4,Red,P0762,R. Schmidt,Riley Schmidt,21,3,Blue
G014031,24-04-26,T22,00:20:36,1,10,Blue,P0514,L. Philippe,Leo Philippe,,0,Red
G004245,24-09-15,T01,,6,9,Blue,P0602,Eric L.,Eric Laurent,21,6,Blue
G010310,24-07-28,T13,00:16:00,10,4,Red,P0438,Y. Robert,Youssef Robert,21,2,Blue
G003782,25-04-17,T23,00:43:56,2,9,Blue,P0216,Sarah Muller,Sarah Muller,21,9,Blue
G022892,24-02-16,T12,,6,2,Red,P0479,Emma Durand,Emma Durand,20,1,Blue
G002514,25-12-15,T30,,2,3,Blue,P0523,Ethan Garcia,Ethan Garcia,20,3,Blue
G018068,25-05-11,T02,00:11:00,9,6,Red,P0737,Riley,Riley Nakamura,18,3,Blue
G021223,24-01-23,T18,00:08:40,6,7,Blue,P0134,Morgan Bernard,Morgan Bernard,20,0,Blue
G000735,24-10-13,T15,,6,,Red,P0485,Sofia,Sofia Morel,,0,Blue
G001596,23-03-23,T15,,9,1,Red,P0029,Isabella Laurent,Isabella Laurent,21,3,Red
G020887,24-03-19,T25,00:58:26,4,3,,P0427,Sarah Muller,Sarah Muller,,0,Blue
G011373,23-12-13,T09,,4,6,Blue,P0595,Isabella Thomas,Isabella Thomas,,2,Red
G008023,25-09-23,T17,00:07:00,4,1,Red,P0787,Camille Blanc,Camille Blanc,,1,Blue
G011672,24-12-18,T10,,5,10,Blue,P0218,Eric Leroy,Eric Leroy,,4,Red
G007764,24-07-28,T27,00:08:00,3,5,Blue,P0182,E. Mercier,Ethan Mercier,,0,Red
G017132,24-06-17,T13,00:53:28,3,,Blue,P0745,Hugo K.,Hugo Kovacs,,1,Red
G015158,25-03-09,T30,,8,0,Red,P0420,Lena Silva,Lena Silva,16,one,Red
G016148,23-05-02,T06,00:05:00,5,7,Blue,P0377,Jordan,Jordan Moreau,,4,Blue
G005292,25-02-19,T05,00:36:45,5,4,Red,P0713,Camille Philippe,Camille Philippe,20,4,Red
G021768,23-08-02,T30,00:14:00,5,5,,P0317,Eric Nakamura,Eric Nakamura,21,4,Red
G017081,24-11-23,T26,,1,4,Blue,P0206,Jamie Moreau,Jamie Moreau,20,0,Blue
G005276,25-08-13,T14,00:14:00,3,7,Blue,P0418,Youssef Bernard,Youssef Bernard,,2,Blue
G009184,25-06-28,T25,,1,1,,P0794,Clement Ethan,Ethan Clement,,1,Blue
G003248,24-11-10,T16,,9,6,Red,P0642,Sofia Richard,Sofia Richard,,3,Blue
G008326,24-03-06,T23,,2,1,Red,P0663,Mila,Mila Garcia,21,1,Blue
G016785,24-10-07,T01,,5,5,,P0515,Faure Julie,Julie Faure,,3,Red
G009837,24-09-15,T24,00:13:00,10,5,Red,P0677,Olivia R.,Olivia Rousseau,,0,Red
G000331,23-10-30,T10,00:12:04,3,9,Blue,P0605,Youssef K.,Youssef Kovacs,31,3,Red
G018393,24-07-31,T22,00:57:41,6,7,Blue,P0065,Antoine R.,Antoine Richard,45,5,Blue
G014951,25-10-31,T14,,6,0,Red,P0729,Sam Laurent,Sam Laurent,21,0,Blue
G014447,23-04-23,T10,,4,3,,P0620,Riley Morel,Riley Morel,,3,Red
G013483,23-09-23,T25,00:17:00,2,0,,P0055,Olivia,Olivia Nakamura,,0,Blue
G006900,24-10-23,T12,,4,6,Blue,P0555,Rousseau. Mohamed,Mohamed Rousseau,,1,Red
G018608,25-01-25,T02,00:31:48,9,7,,P0710,Camille Kovacs,Camille Kovacs,21,9,Red
G007042,24-04-20,T18,,1,10,Blue,P0247,Leo Schmidt,Leo Schmidt,,1,Red
G014274,24-07-27,T23,00:14:00,2,6,Blue,P0504,Ethan B.,Ethan Blanc,24,2,Blue
G002067,23-02-20,T13,00:09:00,1,,Blue,P0103,Maria Bianchi,Maria Bianchi,27,0,Blue
G011230,24-09-29,T05,00:05:00,0,5,Blue,P0659,Hugo Morel,Hugo Morel,,0,Blue
G000344,25-09-18,T21,,1,6,Blue,P0375,Sarah Thomas,Sarah Thomas,25,0,Red
G003987,24-01-13,T23,00:09:00,0,6,Blue,P0310,Kovacs Maya,Maya Kovacs,20,2,Blue
G024497,25-10-08,T21,00:16:00,9,7,Red,P0799,Bernard Sarah,Sarah Bernard,,5,Blue
G017295,23-05-13,T28,,5,9,Blue,P0758,Muller Taylor,Taylor Muller,21,3,Red
G012200,25-04-10,T09,00:18:00,10,10,,P0408,Chloe K.,Chloe Kovacs,,7,Blue
G004722,25-07-19,T12,,0,3,Blue,P0554,Youssef Martin,Youssef Martin,,2,Blue
G009772,24-04-03,T26,00:07:00,1,1,,P0798,Carlos Andre,Carlos Andre,36,0,Blue
G015680,24-03-04,T15,,9,1,Red,P0605,Kovacs Youssef,Youssef Kovacs,21,6,Red
G017525,23-04-30,T17,00:18:00,0,5,Blue,P0608,Leroy Luc,Luc Leroy,20,1,Red
G001960,24-11-24,T27,00:05:00,4,5,Blue,P0656,Lucas Martin,Lucas Martin,,3,Red
G008931,25-02-27,T16,,0,3,Blue,P0539,Andre Chris,Chris Andre,21,0,Red
G005062,25-02-24,T18,00:19:00,6,5,,P0542,Andre Pierre,Pierre Andre,20,2,Red
G003162,23-08-30,T29,00:16:00,7,7,,P0607,Maria,Maria Morel,,4,
G009532,25-08-06,T27,,1,8,Blue,P0476,Lucas Laurent,Lucas Laurent,,4,Blue
G004329,23-06-29,T30,00:40:02,5,10,Blue,P0523,Ethan,Ethan Garcia,21,5,Red
G019458,23-08-19,T15,,9,0,,P0200,Ana Muller,Ana Muller,29,0,Blue
G018295,23-08-21,T07,,3,,,P0034,Liam Bianchi,Liam Bianchi,,5,Blue
G021523,23-08-05,T24,,9,5,,P0574,Youssef Lopez,Youssef Lopez,,8,Red
G019026,24-04-28,T15,,9,7,Red,P0657,Maya Kovacs,Maya Kovacs,21,5,Red
G015731,24-03-06,T03,,1,1,,P0478,Maria,Maria Thomas,20,1,Blue
G014121,25-05-30,T26,00:44:59,9,1,,P0762,Riley S.,Riley Schmidt,21,5,Red
G005396,24-05-16,T13,00:05:39,10,5,,P0478,Maria Thomas,Maria Thomas,21,1,Red
G002920,25-11-30,T06,00:12:00,3,5,Blue,P0498,Andre Julie,Julie Andre,,5,Blue
G004989,24-01-23,T20,,4,5,Blue,P0440,Mila Leroy,Mila Leroy,20,3,Red
G002643,25-11-14,T16,,7,0,Red,P0222,Sarah Clement,Sarah Clement,26,6,Red
G006111,25-01-01,T04,,2,8,Blue,P0415,Carlos Lopez,Carlos Lopez,,1,Red
G018898,24-07-20,T11,00:06:00,7,,Red,P0192,Olivia Bernard,Olivia Bernard,,0,Blue
G010722,23-09-10,T28,,4,1,Red,P0626,Diego Kim,Diego Kim,,1,Blue
G023530,25-10-12,T20,00:43:16,6,8,Blue,P0217,Emma Durand,Emma Durand,21,2,Blue
G000052,25-11-07,T01,00:20:00,6,5,Red,P0676,Hugo Garnier,Hugo Garnier,20,4,Red
G015523,25-07-10,T18,00:19:00,9,0,Red,P0679,Sofia Philippe,Sofia Philippe,21,9,Red
G010301,25-05-31,T05,00:42:29,3,10,Blue,P0059,Mila Thomas,Mila Thomas,,3,Red
G019657,24-05-03,T26,,4,8,Blue,P0566,Pierre Bernard,Pierre Bernard,21,2,Red
G016657,25-05-01,T22,,7,0,Red,P0626,Diego Kim,Diego Kim,,6,Red
G001279,25-08-05,T20,00:55:09,5,3,Red,P0438,Youssef R.,Youssef Robert,20,4,Red
G021407,23-02-07,T08,00:58:51,0,10,Blue,P0500,Maya Richard,Maya Richard,39,3,Blue
G022419,23-01-23,T30,,9,1,Red,P0577,Emma,Emma Clement,21,1,Blue
G011591,24-01-25,T21,00:11:00,8,2,Red,P0288,Garcia Julien,Julien Garcia,21,two,Blue
G002482,25-12-14,T12,,4,10,Blue,P0208,Morgan. Rossi,Morgan Rossi,,7,Blue
G013516,25-04-15,T08,00:06:00,0,7,Blue,P0270,Casey,Casey Garnier,21,0,Red
G007152,24-04-26,T12,,4,1,Red,P0672,M.. Faure,Mila Faure,,3,Red
G008875,24-10-31,T13,,4,3,Red,P0449,Hugo. Silva,Hugo Silva,20,0,Blue
G017170,24-12-03,T21,00:19:29,5,8,Blue,P0559,Leo Leroy,Leo Leroy,23,4,Blue
G021271,23-08-29,T03,,4,4,,P0746,Antoine. Bernard,Antoine Bernard,20,2,Red
G006385,24-02-20,T16,,4,9,Blue,P0102,T. Bianchi,Taylor Bianchi,21,1,Red
g017987,23-06-30,T05,,3,3,,P0698,Mateo Thomas,Mateo Thomas,20,3,Red
G006695,25-06-18,T24,00:12:00,1,7,Blue,P0294,Sarah S.,Sarah Schmidt,,0,Blue
G018246,25-09-27,T17,00:49:53,7,10,Blue,P0115,Casey Richard,Casey Richard,,4,Red
G022152,23-05-08,T25,,7,6,Red,P0370,Jamie,Jamie Andre,20,3,Red
G000879,25-11-23,T30,,10,3,Red,P0128,Y. Robert,Youssef Robert,21,7,Red
G014832,25-06-13,T09,00:19:00,2,5,Blue,P0224,Nakamura Taylor,Taylor Nakamura,,0,Blue
G022773,25-12-27,T23,,9,7,Red,P0116,L. Martin,Liam Martin,21,1,Red
G016713,24-10-22,T29,,1,,,P0488,Jordan Moreau,Jordan Moreau,,1,Red
G020002,24-03-26,T07,00:42:12,5,7,Blue,P0164,Mateo,Mateo Laurent,20,0,Blue
G000386,24-06-23,T21,00:25:59,3,0,Red,P0375,Sarah Thomas,Sarah Thomas,,0,Blue
G011364,23-01-28,T23,00:20:00,4,10,Blue,P0629,Riley Martin,Riley Martin,,3,Red
G016571,24-10-06,T06,00:55:17,5,0,Red,P0661,Liam Faure,Liam Faure,,2,Red
G006992,25-12-08,T23,00:52:41,3,8,Blue,P0429,Pierre Kovacs,Pierre Kovacs,24,0,Red
G010935,24-10-10,T28,00:14:00,4,4,,P0466,Casey R.,Casey Rossi,20,2,Blue
G025000,25-11-15,T23,,3,0,Red,P0577,Clement Emma,Emma Clement,39,0,Blue
G015379,23-07-17,T03,,6,9,Blue,P0356,Mohamed Philippe,Mohamed Philippe,,0,Red
G013094,25-05-10,T28,,3,5,Blue,P0274,Diego Kim,Diego Kim,23,0,Red
G020684,25-06-24,T08,00:20:00,0,2,Blue,P0223,Eric B.,Eric Bernard,,0,Red
G024939,24-04-01,T27,,7,9,Blue,P0612,Pierre Kovacs,Pierre Kovacs,19,6,
G009183,24-05-11,T09,00:13:00,10,,,P0438,Youssef Robert,Youssef Robert,20,3,Blue
G003607,23-11-28,T11,,8,5,Red,P0237,Julie Andre,Julie Andre,,4,Blue
G021250,23-03-24,T11,,9,9,,P0451,Faure Youssef,Youssef Faure,,2,Red
G012361,25-03-04,T28,,10,1,Red,P0788,Morel Morgan,Morgan Morel,20,0,Blue
G011387,25-08-01,T15,00:30:54,3,10,Blue,P0324,Casey Faure,Casey Faure,20,0,
G019875,25-06-08,T12,00:11:00,9,3,Red,P0191,Lena,Lena Andre,,2,Red
G022700,25-01-10,T17,00:07:00,1,7,Blue,P0558,M. Kovacs,Morgan Kovacs,,3,Blue
G012188,24-12-18,T09,00:19:00,2,7,Blue,P0005,Martin Maria,Maria Martin,30,6,Blue
G017119,23-04-16,T04,,8,5,,P0237,Julie Andre,Julie Andre,,2,Red
G014248,25-01-10,T18,00:16:00,6,9,Blue,P0121,Taylor Silva,Taylor Silva,21,5,Blue
G014630,24-11-02,T02,,8,5,Red,P0390,Mateo M.,Mateo Muller,,2,Blue
G001047,24-12-03,T10,00:05:00,9,6,,P0363,Liam Moreau,Liam Moreau,,7,Red
G024720,25-02-02,T02,00:08:00,4,0,Red,P0542,Pierre Andre,Pierre Andre,26,0,Blue
G024405,24-08-21,T11,00:20:37,9,1,Red,P0059,Mila T.,Mila Thomas,,1,Blue
G023107,24-12-07,T16,,10,1,Red,P0558,Morgan,Morgan Kovacs,21,1,Blue
G000460,23-04-07,T15,00:20:00,5,6,Blue,P0122,Jordan R.,Jordan Richard,43,3,Blue
G017839,25-07-05,T14,,7,2,,P0028,Julien,Julien Martin,,1,Blue
G024936,23-11-30,T23,00:19:00,6,7,Blue,P0205,M. Nakamura,Morgan Nakamura,21,3,Blue
G010963,24-04-19,T12,00:09:54,7,4,Red,P0035,Sofia Martin,Sofia Martin,20,2,Red
G020590,24-05-01,T08,00:16:00,8,4,Red,P0189,Kim Pierre,Pierre Kim,37,3,Red
G007947,23-03-09,T22,00:56:02,2,0,Red,P0601,Carlos M.,Carlos Moreau,31,0,Blue
G014973,25-08-07,T06,,9,1,Red,P0501,Diego,Diego Garnier,20,1,Blue
G024720,25-02-02,T02,00:08:00,4,0,Red,P0347,Noah Martin,Noah Martin,,0,Blue
G009630,25-01-15,T03,,2,4,Blue,P0758,Taylor M.,Taylor Muller,20,0,Red
G006862,23-06-01,T07,00:51:09,0,0,,P0531,Chloe Andre,Chloe Andre,22,0,Red
G017957,25-08-24,T03,00:57:24,3,6,Blue,P0252,Lena Rousseau,Lena Rousseau,20,1,Red
G016621,23-07-20,T26,,7,9,Blue,P0595,Isabella T.,Isabella Thomas,,1,Blue
G024777,24-08-09,T29,,3,6,Blue,P0693,Durand Ana,Ana Durand,43,0,Red
G023044,24-10-24,T19,,3,6,Blue,P0587,Chris R.,Chris Richard,45,5,Blue
G008929,24-09-25,T26,00:21:17,7,10,Blue,P0194,Girard Noah,Noah Girard,,9,Red
G013537,24-06-15,T15,,1,2,Blue,P0411,Olivia Schmidt,Olivia Schmidt,21,1,Red
G017888,23-09-08,T18,00:11:00,1,10,Blue,P0134,Morgan Bernard,Morgan Bernard,,8,Blue
G019726,23-05-21,T22,00:09:00,8,0,Red,P0393,J. Morel,Jamie Morel,,0,Red
G011929,23-02-12,T14,00:36:49,9,0,Red,P0011,Robert Isabella,Isabella Robert,20,2,Red
G002395,23-10-18,T20,,4,8,Blue,P0759,Isabella,Isabella Robert,17,2,Blue
G023848,24-06-15,T29,,10,7,,P0014,Ethan Moreau,Ethan Moreau,21,6,Red
G023189,23-09-20,T02,,1,2,Blue,P0411,Olivia Schmidt,Olivia Schmidt,21,0,Blue
G021009,23-02-06,T30,,3,6,Blue,P0565,Pierre Moreau,Pierre Moreau,,1,Red
G012099,23-07-22,T26,00:53:16,3,6,Blue,P0424,Emma Andre,Emma Andre,26,3,Blue
G020710,23-06-26,T27,,8,6,,P0192,Olivia Bernard,Olivia Bernard,21,7,Red
G024917,24-06-04,T16,00:49:01,6,3,Red,P0340,Sofia,Sofia Richard,22,5,Red
G005938,24-08-23,T10,00:06:00,3,5,Blue,P0103,Maria Bianchi,Maria Bianchi,,2,Red
G006959,25-09-15,T16,00:13:54,8,2,Red,P0471,Ethan Bianchi,Ethan Bianchi,,5,Red
G020393,23-10-20,T14,00:22:59,10,7,,P0206,Jamie Moreau,Jamie Moreau,,2,Red
G013331,25-08-15,T12,,3,1,Red,P0556,Julie Leroy,Julie Leroy,,1,Red
G019031,25-09-18,T02,,4,4,,P0097,Chloe R.,Chloe Richard,21,4,Red
G013192,23-08-22,T16,00:10:53,9,10,Blue,P0476,Lucas Laurent,Lucas Laurent,21,7,Blue
G024101,24-08-30,T29,00:30:42,1,10,Blue,P0636,M. Garnier,Maria Garnier,31,8,Blue
G001091,24-02-12,T10,00:54:51,5,0,Red,P0771,P. Philippe,Pierre Philippe,20,2,Red
G005134,23-09-14,T16,00:44:24,5,9,Blue,P0771,Pierre Philippe,Pierre Philippe,20,1,Blue
G004125,23-09-30,T21,00:21:52,4,1,Red,P0011,Isabella R.,Isabella Robert,,0,Red
G013309,23-12-08,T24,00:17:00,2,5,Blue,P0193,Taylor C.,Taylor Clement,21,2,Red
G004167,25-08-17,T23,00:32:16,2,2,,P0365,A. Garnier,Alex Garnier,25,0,Red
G018933,24-03-10,T27,00:36:02,0,6,Blue,P0223,Eric. Bernard,Eric Bernard,,2,Blue
G006630,23-12-02,T30,,6,9,Blue,P0738,Julie Lopez,Julie Lopez,,5,
G015685,23-11-24,T26,00:11:19,3,,,P0652,Sarah Thomas,Sarah Thomas,,2,Blue
G011028,24-06-26,T11,00:09:00,0,3,Blue,P0685,Sofia Bianchi,Sofia Bianchi,18,0,Red
G011855,24-01-02,T10,00:12:00,7,0,,P0406,Ethan,Ethan Silva,21,6,Red
G004190,23-03-30,T01,,9,,,P0670,Chloe Lopez,Chloe Lopez,,2,Blue
G005954,24-06-05,T03,00:11:00,0,8,Blue,P0411,Schmidt Olivia,Olivia Schmidt,,0,Red
G013842,23-05-29,T27,00:16:00,3,9,Blue,P0299,Schmidt Mohamed,Mohamed Schmidt,20,0,Red
G008472,25-06-15,T18,00:56:31,0,2,Blue,P0125,Paul Martin,Paul Martin,33,0,Red
G010862,24-02-28,T14,,9,9,,P0620,Riley Morel,Riley Morel,,5,Blue
G015022,24-03-17,T27,,7,10,Blue,P0718,Julien Muller,Julien Muller,,0,Red
G002795,23-10-04,T12,,2,0,Red,P0501,Diego G.,Diego Garnier,,1,Red
G018764,23-10-02,T29,00:19:00,10,3,Red,P0034,L. Bianchi,Liam Bianchi,21,0,Blue
G011908,23-03-23,T09,,2,6,Blue,P0439,Luc,Luc Schmidt,,0,Red
G020500,24-10-06,T22,00:07:27,10,8,Red,P0689,Mila G.,Mila Garcia,20,8,Blue
G011630,24-03-03,T25,00:11:20,7,7,,P0242,Philippe Julie,Julie Philippe,21,ten,Blue
G001643,25-05-26,T11,00:14:09,7,4,Red,P0522,Mila,Mila Schmidt,24,4,Blue
G009594,24-08-01,T22,,4,8,Blue,P0770,Hugo Mercier,Hugo Mercier,20,8,Blue
G015341,25-12-27,T20,,7,6,Red,P0431,Chris,Chris Moreau,20,2,Blue
G021420,25-02-10,T27,,4,5,Blue,P0494,Riley Schmidt,Riley Schmidt,36,1,Blue
G003602,24-06-08,T09,00:14:16,5,,,P0593,Mohamed,Mohamed Morel,,0,Blue
G023920,25-08-17,T08,00:16:00,3,7,Blue,P0059,Mila T.,Mila Thomas,,4,Blue
G014435,25-09-30,T19,,0,8,Blue,P0084,Mila Girard,Mila Girard,,0,
G010809,24-08-19,T30,00:53:21,8,2,Red,P0425,M. Bianchi,Maria Bianchi,20,3,Red
G020499,24-05-29,T09,,3,0,Red,P0199,Sofia Petit,Sofia Petit,20,2,Blue
G024949,24-10-11,T20,00:12:00,10,8,Red,P0089,M. Thomas,Mateo Thomas,,7,Blue
G006833,23-04-30,T12,,0,4,Blue,P0219,Jamie,Jamie Lopez,20,0,Red
G020838,25-11-23,T09,00:07:00,2,5,Blue,P0273,Philippe Sarah,Sarah Philippe,26,1,Red
G009080,25-09-01,T06,,8,7,Red,P0070,Leo,Leo Schmidt,18,5,Blue
G004106,24-06-01,T06,,1,7,Blue,P0542,Pierre,Pierre Andre,20,1,Red
G020874,23-03-18,T04,,0,0,,P0527,R. Kim,Riley Kim,43,0,Red
G017411,24-06-04,T11,00:10:00,6,3,Red,P0216,Muller. Sarah,Sarah Muller,,3,Blue
G000848,24-07-10,T20,00:05:00,10,3,Red,P0788,Morgan Morel,Morgan Morel,27,2,Blue
G011319,23-04-09,T28,00:41:39,6,4,Red,P0609,Isabella B.,Isabella Bianchi,20,2,Red
G023894,24-06-21,T28,00:19:00,2,6,Blue,P0476,Lucas Laurent,Lucas Laurent,21,2,
G009624,24-10-16,T01,00:22:33,6,6,,P0659,Hugo,Hugo Morel,,0,Blue
G016995,25-01-29,T27,,9,10,Blue,P0270,Casey,Casey Garnier,,10,Blue
G023237,24-07-08,T01,00:20:28,4,8,Blue,P0338,Hugo Moreau,Hugo Moreau,21,8,Blue
G010596,24-08-20,T04,00:56:23,10,8,Red,P0728,Durand Jamie,Jamie Durand,38,4,Red
G022517,24-05-12,T03,,1,7,Blue,P0577,Emma Clement,Emma Clement,43,4,Blue
G008953,23-02-15,T01,,5,3,Red,P0375,Sarah Thomas,Sarah Thomas,24,1,Blue
G004822,25-02-02,T06,00:06:00,8,4,Red,P0566,P. Bernard,Pierre Bernard,,1,Blue
G024157,25-07-25,T26,00:16:00,2,,,P0753,Ava Philippe,Ava Philippe,,4,Blue
G020457,25-10-07,T11,,4,4,,P0644,Morgan Bianchi,Morgan Bianchi,18,1,Red
G005440,25-12-05,T04,,1,7,Blue,P0200,Ana Muller,Ana Muller,20,5,Blue
G017128,23-09-05,T03,,8,9,Blue,P0319,Sarah R.,Sarah Richard,,1,Blue
G021419,23-03-24,T05,,5,0,Red,P0271,Olivia Robert,Olivia Robert,21,0,Blue
G007548,24-06-09,T01,,1,,Red,P0222,Sarah Clement,Sarah Clement,,0,Red
G006167,24-01-14,T09,00:20:00,10,4,,P0472,Andre Diego,Diego Andre,26,0,Red
G009073,23-02-24,T11,00:16:00,3,2,Red,P0595,Isabella Thomas,Isabella Thomas,,3,Red
G003264,24-05-04,T26,,2,2,,P0550,Diego Lopez,Diego Lopez,,2,Blue
G013925,23-12-17,T17,00:06:44,3,9,Blue,P0685,S. Bianchi,Sofia Bianchi,20,0,Red
G021171,25-06-01,T21,,8,7,Red,P0599,Moreau Taylor,Taylor Moreau,35,7,Blue
G000078,24-10-20,T17,00:53:27,3,,,P0123,Taylor Nakamura,Taylor Nakamura,,0,Red
G014141,24-06-22,T18,00:12:00,1,7,Blue,P0522,Schmidt Mila,Mila Schmidt,,1,Blue
G011289,24-04-11,T08,,5,1,Red,P0240,Leo Schmidt,Leo Schmidt,,two,Red
G007832,24-05-08,T05,,5,8,Blue,P0348,Blanc Julie,Julie Blanc,25,4,Red
G011558,23-04-28,T16,,9,0,Red,P0024,Mila Schmidt,Mila Schmidt,32,0,Red
G003792,23-10-28,T11,00:07:00,0,6,Blue,P0777,Ana Bianchi,Ana Bianchi,20,0,Red
G017917,23-12-06,T04,,10,9,,P0721,Andre Alex,Alex Andre,21,1,Blue
G024126,25-09-24,T19,,5,8,Blue,P0629,Riley,Riley Martin,21,2,Blue
G016619,24-06-11,T30,00:18:00,7,8,Blue,P0320,Schmidt. Lucas,Lucas Schmidt,20,7,
G016896,23-05-17,T15,,7,9,Blue,P0800,Casey Kovacs,Casey Kovacs,,9,Blue
G006398,25-05-25,T22,,0,0,,P0410,Casey Schmidt,Casey Schmidt,20,0,Blue
G014188,23-05-01,T10,,4,1,Red,P0599,Taylor M.,Taylor Moreau,,0,Blue
G007436,24-10-25,T28,,5,1,,P0498,Julie A.,Julie Andre,21,5,Red
G005380,25-10-31,T08,00:43:15,5,7,Blue,P0698,Mateo,Mateo Thomas,21,5,Red
G020052,24-02-23,T17,00:10:00,5,0,Red,P0751,L. Martin,Lena Martin,20,0,Blue
G005218,23-12-04,T29,00:58:14,1,9,Blue,P0296,Pierre,Pierre Faure,20,0,Red
G019364,25-07-23,T15,00:07:00,6,0,Red,P0723,Richard Maya,Maya Richard,,6,Red
G016603,25-10-02,T27,,8,3,Red,P0155,Mohamed R.,Mohamed Robert,33,1,Blue
G020355,24-02-10,T21,,0,,,P0135,Sarah. Rousseau,Sarah Rousseau,,0,
G010725,23-02-17,T02,,10,3,Red,P0745,H. Kovacs,Hugo Kovacs,20,2,Blue
G021071,23-09-09,T26,,9,3,,P0403,Chloe Mercier,Chloe Mercier,34,0,Red
G019026,24-04-28,T15,,9,7,Red,P0279,Pierre G.,Pierre Garcia,21,three,Blue
G006234,23-10-23,T11,00:10:00,9,2,,P0176,Hugo Garnier,Hugo Garnier,,9,Blue
G014987,24-07-16,T18,00:58:51,5,5,,P0750,Mateo B.,Mateo Bernard,,1,Blue
G019386,25-02-07,T02,,9,9,,P0610,Maria. Garnier,Maria Garnier,,0,Red
G018642,24-05-19,T08,00:13:00,6,9,Blue,P0549,Lucas M.,Lucas Morel,,1,Red
G022817,24-05-05,T10,,5,9,Blue,P0796,Ava Girard,Ava Girard,19,0,Red
G015260,23-09-10,T25,00:16:00,5,5,,P0176,Hugo Garnier,Hugo Garnier,21,5,Blue
G004455,25-01-13,T02,,0,9,Blue,P0529,Riley,Riley Martin,24,1,Blue
G005537,24-11-23,T13,00:54:40,8,9,Blue,P0798,Carlos Andre,Carlos Andre,42,2,Red
G001496,24-09-04,T27,,1,1,,P0333,Mohamed F.,Mohamed Faure,32,1,Blue
G018997,23-11-22,T18,00:40:45,8,4,,P0503,Ana L.,Ana Laurent,20,2,Blue
G024827,24-01-24,T30,,0,9,Blue,P0348,Julie B.,Julie Blanc,20,0,Red
G012189,25-11-08,T07,00:06:29,4,4,,P0079,Emma Bianchi,Emma Bianchi,,1,Blue
G017592,24-11-25,T28,,7,2,Red,P0136,Sarah Blanc,Sarah Blanc,,1,Blue
G005998,24-05-06,T28,00:08:00,10,2,Red,P0031,Antoine Mercier,Antoine Mercier,,2,Red
G021359,23-02-17,T24,00:12:00,5,4,Red,P0442,Silva Ava,Ava Silva,,1,Red
G005129,24-05-17,T02,00:22:49,9,7,Red,P0757,Olivia Robert,Olivia Robert,27,1,Red
G018958,23-11-06,T30,00:33:53,6,0,Red,P0063,Ethan,Ethan Blanc,,2,Red
G012879,24-07-02,T24,,0,4,Blue,P0181,Chris Blanc,Chris Blanc,,4,Blue
G009153,25-12-05,T20,00:16:00,3,7,Blue,P0491,Youssef Martin,Youssef Martin,37,1,Red
G002590,25-03-04,T26,00:27:12,6,10,Blue,P0323,Kim Hugo,Hugo Kim,20,8,Blue
G015672,25-01-05,T24,,10,5,Red,P0424,Emma,Emma Andre,21,8,Red
G010912,23-07-30,T09,,4,7,Blue,P0147,Richard Lena,Lena Richard,23,4,
G000533,23-02-02,T04,,8,10,Blue,P0283,Julie Leroy,Julie Leroy,20,9,Blue
G000186,25-03-06,T16,00:58:46,3,1,Red,P0567,Camille Kovacs,Camille Kovacs,42,1,Blue
G010074,23-01-05,T05,00:09:00,6,10,Blue,P0592,Emma Blanc,Emma Blanc,21,1,Blue
G006272,25-12-05,T13,00:20:00,2,2,,P0118,Ethan,Ethan Clement,,1,Blue
G023923,23-01-22,T29,00:05:00,10,8,Red,P0757,Olivia Robert,Olivia Robert,24,0,Red
G019434,23-11-19,T03,,3,9,Blue,P0141,Paul S.,Paul Schmidt,30,2,Blue
G005360,25-11-11,T25,,1,3,Blue,P0217,Emma,Emma Durand,,0,Blue
G012565,25-03-19,T10,00:08:00,7,6,Red,P0697,Petit Julie,Julie Petit,43,2,Blue
G018494,25-04-14,T09,00:05:00,10,6,Red,P0338,Hugo Moreau,Hugo Moreau,,1,Blue
G006524,25-07-26,T10,,9,7,Red,P0059,Mila T.,Mila Thomas,20,2,Red
G006436,24-05-02,T17,,2,0,Red,P0299,M. Schmidt,Mohamed Schmidt,31,0,Blue
G013775,24-06-22,T16,,6,4,Red,P0264,Ethan Moreau,Ethan Moreau,21,two,Blue
G023614,25-03-30,T08,,7,9,Blue,P0780,Ana Girard,Ana Girard,21,3,
G014151,25-05-08,T02,,7,10,Blue,P0569,Eric,Eric Garcia,21,5,Blue
G023032,25-02-23,T07,,3,2,Red,P0698,Mateo Thomas,Mateo Thomas,,2,Blue
G017158,23-04-06,T20,,1,6,Blue,P0362,Liam M.,Liam Morel,,0,Red
G019503,25-10-06,T08,00:51:20,2,8,Blue,P0191,Andre Lena,Lena Andre,,2,Red
G007220,24-06-24,T25,,0,3,Blue,P0185,Pierre Richard,Pierre Richard,20,2,Blue
G011550,24-01-18,T17,,4,8,Blue,P0456,Ethan Rousseau,Ethan Rousseau,17,4,Red
